0,1178.70572364492
1,1178.70572364492
2,1178.70572364492
3,1178.70572364492
4,1178.70572364492
5,1178.70572364492
6,1178.70572364492
7,1178.70572364492
8,1178.70572364492
9,1178.70572364492
10,1178.70572364492
11,1178.70572364492
12,1178.70572364492
13,1178.70572364492
14,1178.70572364492
15,1178.70572364492
16,1178.70572364492
17,1178.70572364492
18,1178.70572364492
19,1178.70572364492
20,1178.70572364492
21,1178.70572364492
22,1178.70572364492
23,1178.70572364492
24,1178.70572364492
25,1178.70572364492
26,1178.70572364492
27,1178.70572364492
28,1178.70572364492
29,1178.70572364492
30,1178.70572364492
31,1178.70572364492
32,1178.70572364492
33,1178.70572364492
34,1178.70572364492
35,1178.70572364492
36,1178.70572364492
37,1178.70572364492
38,1178.70572364492
39,1178.70572364492
40,1178.70572364492
41,1178.70572364492
42,1178.70572364492
43,1178.70572364492
44,1178.70572364492
45,1178.70572364492
46,1178.70572364492
47,1178.70572364492
48,1178.70572364492
49,1178.70572364492
50,1178.70572364492
51,1178.70572364492
52,1178.70572364492
53,1178.70572364492
54,1178.70572364492
55,1178.70572364492
56,1178.70572364492
57,1178.70572364492
58,1178.70572364492
59,1178.70572364492
60,1178.70572364492
61,1178.70572364492
62,1178.70572364492
63,1178.70572364492
64,1178.70572364492
65,1178.70572364492
66,1178.70572364492
67,1178.70572364492
68,1178.70572364492
69,1178.70572364492
70,1178.70572364492
71,1178.70572364492
72,1178.70572364492
73,1178.70572364492
74,1178.70572364492
75,1178.70572364492
76,1178.70572364492
77,1178.70572364492
78,1178.70572364492
79,1178.70572364492
80,1178.70572364492
81,1178.70572364492
82,1178.70572364492
83,1178.70572364492
84,1178.70572364492
85,1178.70572364492
86,1178.70572364492
87,1178.70572364492
88,1178.70572364492
89,1178.70572364492
90,1178.70572364492
91,1178.70572364492
92,1178.70572364492
93,1178.70572364492
94,1178.70572364492
95,1178.70572364492
96,1178.70572364492
97,1178.70572364492
98,1178.70572364492
99,1178.70572364492
100,1178.70572364492
101,1178.70572364492
102,1178.70572364492
103,1178.70572364492
104,1178.70572364492
105,1178.70572364492
106,1178.70572364492
107,1178.70572364492
108,1178.70572364492
109,1178.70572364492
110,1178.70572364492
111,1178.70572364492
112,1178.70572364492
113,1178.70572364492
114,1178.70572364492
115,1178.70572364492
116,1178.70572364492
117,1178.70572364492
118,1178.70572364492
119,1178.70572364492
120,1178.70572364492
121,1178.70572364492
122,1178.70572364492
123,1178.70572364492
124,1178.70572364492
125,1178.70572364492
126,1178.70572364492
127,1178.70572364492
128,1178.70572364492
129,1178.70572364492
130,1178.70572364492
131,1178.70572364492
132,1178.70572364492
133,1178.70572364492
134,1178.70572364492
135,1178.70572364492
136,1178.70572364492
137,1178.70572364492
138,1178.70572364492
139,1178.70572364492
140,1178.70572364492
141,1178.70572364492
142,1178.70572364492
143,1178.70572364492
144,1178.70572364492
145,1178.70572364492
146,1178.70572364492
147,1178.70572364492
148,1178.70572364492
149,1178.70572364492
150,1178.70572364492
151,1178.70572364492
152,1178.70572364492
153,1178.70572364492
154,1178.70572364492
155,1178.70572364492
156,1178.70572364492
157,1178.70572364492
158,1178.70572364492
159,1178.70572364492
160,1178.70572364492
161,1178.70572364492
162,1178.70572364492
163,1178.70572364492
164,1178.70572364492
165,1178.70572364492
166,1178.70572364492
167,1178.70572364492
168,1178.70572364492
169,1178.70572364492
170,1178.70572364492
171,1178.70572364492
172,1178.70572364492
173,1178.70572364492
174,1178.70572364492
175,1178.70572364492
176,1178.70572364492
177,1178.70572364492
178,1178.70572364492
179,1178.70572364492
180,1178.70572364492
181,1178.70572364492
182,1178.70572364492
183,1178.70572364492
184,1178.70572364492
185,1178.70572364492
186,1178.70572364492
187,1178.70572364492
188,1178.70572364492
189,1178.70572364492
190,1178.70572364492
191,1178.70572364492
192,1178.70572364492
193,1178.70572364492
194,1178.70572364492
195,1178.70572364492
196,1178.70572364492
197,1178.70572364492
198,1178.70572364492
199,1178.70572364492
200,1178.70572364492
201,1178.70572364492
202,1178.70572364492
203,1178.70572364492
204,1178.70572364492
205,1178.70572364492
206,1178.70572364492
207,1178.70572364492
208,1178.70572364492
209,1178.70572364492
210,1178.70572364492
211,1178.70572364492
212,1178.70572364492
213,1178.70572364492
214,1178.70572364492
215,1178.70572364492
216,1178.70572364492
217,1178.70572364492
218,1178.70572364492
219,1178.70572364492
220,1178.70572364492
221,1178.70572364492
222,1178.70572364492
223,1178.70572364492
224,1178.70572364492
225,1178.70572364492
